ID_Empleado,Nombre,Region,Fecha,Hora_Entrada,Hora_Salida,Horas_Extras,Ausentismo
26,Empleado_26,Norte,2024-04-18,2024-09-25 08:44:00,2024-09-25 19:34:00,2,True
67,Empleado_67,Sur,2024-03-12,2024-02-11 09:03:00,2024-02-11 18:24:00,0,False
71,Empleado_71,Oeste,2024-11-01,2024-03-05 09:05:00,2024-03-05 19:35:00,2,True
73,Empleado_73,Oeste,2024-09-27,2024-02-24 08:30:00,2024-02-24 17:36:00,0,False
8,Empleado_8,Oeste,2024-08-14,2024-02-26 08:16:00,2024-02-26 17:00:00,0,False
3,Empleado_3,Centro,2024-01-14,2024-03-05 09:01:00,2024-03-05 19:01:00,2,False
82,Empleado_82,Norte,2024-01-24,2024-06-14 07:27:00,2024-06-14 16:59:00,0,True
29,Empleado_29,Sur,2024-03-09,2024-08-06 07:20:00,2024-08-06 16:56:00,0,True
90,Empleado_90,Norte,2024-01-08,2024-06-09 08:30:00,2024-06-09 16:05:00,0,False
97,Empleado_97,Sur,2024-09-14,2024-04-28 07:29:00,2024-04-28 15:32:00,0,False
16,Empleado_16,Centro,2024-10-28,2024-06-11 07:43:00,2024-06-11 15:16:00,0,True
76,Empleado_76,Norte,2024-11-20,2024-11-04 07:45:00,2024-11-04 18:34:00,0,True
76,Empleado_76,Oeste,2024-04-20,2024-09-09 07:53:00,2024-09-09 18:51:00,0,True
80,Empleado_80,Centro,2024-04-02,2024-05-10 07:49:00,2024-05-10 16:41:00,0,False
14,Empleado_14,Norte,2024-08-27,2024-11-21 07:58:00,2024-11-21 17:25:00,0,True
24,Empleado_24,Sur,2024-05-18,2024-06-24 07:42:00,2024-06-24 17:44:00,0,True
78,Empleado_78,Centro,2024-10-21,2024-01-11 07:31:00,2024-01-11 15:21:00,0,True
68,Empleado_68,Norte,2024-11-20,2024-01-07 08:30:00,2024-01-07 18:55:00,0,False
5,Empleado_5,Oeste,2024-04-19,2024-03-15 09:10:00,2024-03-15 17:49:00,0,True
97,Empleado_97,Este,2024-02-10,2024-02-27 09:48:00,2024-02-27 16:50:00,0,False
76,Empleado_76,Norte,2024-08-16,2024-08-05 09:11:00,2024-08-05 17:51:00,0,False
90,Empleado_90,Este,2024-03-14,2024-08-20 08:22:00,2024-08-20 15:32:00,0,False
85,Empleado_85,Centro,2024-05-18,2024-06-21 08:12:00,2024-06-21 17:01:00,0,False
37,Empleado_37,Este,2024-03-05,2024-07-23 07:30:00,2024-07-23 14:54:00,0,False
48,Empleado_48,Centro,2024-11-16,2024-03-05 07:54:00,2024-03-05 17:56:00,0,True
55,Empleado_55,Sur,2024-11-18,2024-09-27 07:24:00,2024-09-27 16:32:00,0,False
84,Empleado_84,Norte,2024-03-25,2024-09-06 08:39:00,2024-09-06 18:06:00,0,True
42,Empleado_42,Sur,2024-11-08,2024-01-05 08:22:00,2024-01-05 15:26:00,0,False
33,Empleado_33,Norte,2024-06-07,2024-06-28 07:17:00,2024-06-28 15:11:00,0,False
64,Empleado_64,Oeste,2024-04-09,2024-07-23 07:44:00,2024-07-23 18:28:00,0,True
69,Empleado_69,Centro,2024-01-09,2024-07-09 07:54:00,2024-07-09 17:02:00,0,True
65,Empleado_65,Este,2024-08-24,2024-04-12 08:47:00,2024-04-12 17:38:00,0,False
99,Empleado_99,Centro,2024-08-11,2024-10-13 09:10:00,2024-10-13 16:10:00,0,True
36,Empleado_36,Norte,2024-04-09,2024-06-16 07:26:00,2024-06-16 16:43:00,0,False
64,Empleado_64,Este,2024-08-01,2024-03-09 09:36:00,2024-03-09 19:21:00,1,True
80,Empleado_80,Oeste,2024-01-03,2024-05-07 07:04:00,2024-05-07 15:53:00,0,True
46,Empleado_46,Norte,2024-01-08,2024-10-06 07:49:00,2024-10-06 15:55:00,0,True
20,Empleado_20,Este,2024-01-12,2024-01-22 07:58:00,2024-01-22 16:14:00,0,True
59,Empleado_59,Este,2024-01-21,2024-08-10 09:31:00,2024-08-10 19:23:00,1,False
37,Empleado_37,Oeste,2024-09-04,2024-04-18 07:03:00,2024-04-18 16:50:00,0,True
55,Empleado_55,Este,2024-09-28,2024-07-05 07:20:00,2024-07-05 14:20:00,0,True
42,Empleado_42,Oeste,2024-05-17,2024-06-05 07:09:00,2024-06-05 17:06:00,0,True
9,Empleado_9,Sur,2024-12-02,2024-04-23 09:32:00,2024-04-23 16:32:00,0,False
81,Empleado_81,Sur,2024-04-27,2024-07-01 09:56:00,2024-07-01 18:51:00,0,False
13,Empleado_13,Norte,2024-06-09,2024-06-15 07:07:00,2024-06-15 14:16:00,0,False
2,Empleado_2,Sur,2024-09-02,2024-01-18 08:09:00,2024-01-18 17:31:00,0,True
35,Empleado_35,Sur,2024-08-01,2024-05-17 08:49:00,2024-05-17 17:46:00,0,False
3,Empleado_3,Norte,2024-06-20,2024-07-10 08:41:00,2024-07-10 19:01:00,0,True
10,Empleado_10,Este,2024-04-10,2024-01-20 08:36:00,2024-01-20 17:07:00,0,False
82,Empleado_82,Este,2024-03-14,2024-05-08 09:36:00,2024-05-08 19:07:00,1,True
19,Empleado_19,Centro,2024-06-24,2024-04-25 08:01:00,2024-04-25 18:56:00,0,True
67,Empleado_67,Norte,2024-11-05,2024-01-07 09:00:00,2024-01-07 18:22:00,0,False
83,Empleado_83,Sur,2024-01-08,2024-04-04 09:53:00,2024-04-04 20:12:00,2,True
47,Empleado_47,Este,2024-02-22,2024-07-20 09:44:00,2024-07-20 20:29:00,1,False
2,Empleado_2,Oeste,2024-12-02,2024-12-03 07:01:00,2024-12-03 15:50:00,0,True
81,Empleado_81,Centro,2024-10-27,2024-11-04 08:05:00,2024-11-04 17:57:00,0,False
82,Empleado_82,Norte,2024-09-13,2024-06-22 08:01:00,2024-06-22 18:32:00,0,True
71,Empleado_71,Sur,2024-06-18,2024-08-07 09:41:00,2024-08-07 18:45:00,0,False
28,Empleado_28,Oeste,2024-09-20,2024-06-12 09:55:00,2024-06-12 18:03:00,0,False
74,Empleado_74,Oeste,2024-04-12,2024-04-14 08:47:00,2024-04-14 18:51:00,0,True
3,Empleado_3,Centro,2024-03-25,2024-02-17 07:28:00,2024-02-17 17:21:00,0,False
43,Empleado_43,Este,2024-06-13,2024-08-05 08:15:00,2024-08-05 15:41:00,0,False
33,Empleado_33,Este,2024-10-01,2024-02-27 09:05:00,2024-02-27 19:31:00,2,True
31,Empleado_31,Centro,2024-12-23,2024-09-05 08:00:00,2024-09-05 17:28:00,0,True
58,Empleado_58,Sur,2024-12-24,2024-05-20 08:07:00,2024-05-20 18:06:00,0,True
82,Empleado_82,Oeste,2024-10-18,2024-08-01 07:04:00,2024-08-01 15:06:00,0,True
86,Empleado_86,Centro,2024-06-06,2024-07-25 08:23:00,2024-07-25 16:36:00,0,True
3,Empleado_3,Norte,2024-06-10,2024-10-18 09:10:00,2024-10-18 19:02:00,0,False
33,Empleado_33,Este,2024-10-07,2024-02-19 07:08:00,2024-02-19 15:01:00,0,True
75,Empleado_75,Centro,2024-09-12,2024-12-13 09:58:00,2024-12-13 17:25:00,0,True
26,Empleado_26,Norte,2024-03-24,2024-07-15 07:02:00,2024-07-15 14:10:00,0,False
86,Empleado_86,Norte,2024-09-11,2024-10-21 08:10:00,2024-10-21 18:24:00,0,False
74,Empleado_74,Norte,2024-01-02,2024-05-06 07:51:00,2024-05-06 16:52:00,0,True
8,Empleado_8,Este,2024-10-06,2024-01-19 08:04:00,2024-01-19 17:23:00,0,True
47,Empleado_47,Oeste,2024-05-01,2024-10-16 09:17:00,2024-10-16 19:48:00,2,False
95,Empleado_95,Norte,2024-03-22,2024-12-28 07:43:00,2024-12-28 18:37:00,0,True
6,Empleado_6,Este,2024-04-17,2024-10-19 07:52:00,2024-10-19 17:00:00,0,True
68,Empleado_68,Centro,2024-11-15,2024-09-19 08:16:00,2024-09-19 16:32:00,0,True
91,Empleado_91,Sur,2024-05-15,2024-11-06 08:17:00,2024-11-06 17:57:00,0,True
64,Empleado_64,Este,2024-09-24,2024-11-10 08:41:00,2024-11-10 18:37:00,0,True
73,Empleado_73,Norte,2024-02-21,2024-05-10 08:08:00,2024-05-10 18:05:00,0,False
81,Empleado_81,Oeste,2024-11-24,2024-02-13 08:45:00,2024-02-13 19:37:00,0,True
67,Empleado_67,Sur,2024-02-27,2024-05-26 09:00:00,2024-05-26 16:15:00,0,True
6,Empleado_6,Oeste,2024-07-10,2024-05-03 09:01:00,2024-05-03 16:17:00,0,True
70,Empleado_70,Este,2024-11-13,2024-02-16 09:47:00,2024-02-16 17:29:00,0,False
56,Empleado_56,Oeste,2024-07-08,2024-04-14 07:04:00,2024-04-14 14:28:00,0,False
10,Empleado_10,Oeste,2024-12-02,2024-02-27 09:40:00,2024-02-27 17:32:00,0,False
29,Empleado_29,Este,2024-11-26,2024-07-06 09:38:00,2024-07-06 18:32:00,0,True
52,Empleado_52,Este,2024-06-07,2024-01-21 08:19:00,2024-01-21 17:21:00,0,False
52,Empleado_52,Sur,2024-09-15,2024-03-07 09:43:00,2024-03-07 18:44:00,0,True
47,Empleado_47,Oeste,2024-03-08,2024-08-28 07:24:00,2024-08-28 17:56:00,0,True
31,Empleado_31,Oeste,2024-10-23,2024-12-18 09:15:00,2024-12-18 20:07:00,2,True
5,Empleado_5,Norte,2024-06-09,2024-09-02 07:47:00,2024-09-02 14:58:00,0,True
24,Empleado_24,Oeste,2024-04-19,2024-05-27 07:29:00,2024-05-27 15:53:00,0,True
16,Empleado_16,Norte,2024-05-27,2024-06-20 08:01:00,2024-06-20 17:15:00,0,True
54,Empleado_54,Sur,2024-04-08,2024-04-03 07:58:00,2024-04-03 17:32:00,0,False
97,Empleado_97,Norte,2024-08-27,2024-05-26 08:44:00,2024-05-26 18:03:00,0,True
58,Empleado_58,Este,2024-08-04,2024-12-21 07:05:00,2024-12-21 17:04:00,0,True
58,Empleado_58,Centro,2024-09-28,2024-11-25 08:57:00,2024-11-25 18:19:00,0,True
78,Empleado_78,Sur,2024-01-23,2024-10-28 07:35:00,2024-10-28 17:25:00,0,True
59,Empleado_59,Oeste,2024-11-02,2024-12-03 09:26:00,2024-12-03 17:15:00,0,False
51,Empleado_51,Norte,2024-01-08,2024-01-05 09:56:00,2024-01-05 17:14:00,0,False
41,Empleado_41,Este,2024-10-08,2024-11-08 07:54:00,2024-11-08 17:07:00,0,True
18,Empleado_18,Oeste,2024-08-28,2024-08-20 08:13:00,2024-08-20 17:28:00,0,False
93,Empleado_93,Centro,2024-06-22,2024-06-03 07:07:00,2024-06-03 16:52:00,0,False
53,Empleado_53,Oeste,2024-06-04,2024-03-01 07:41:00,2024-03-01 15:00:00,0,True
93,Empleado_93,Norte,2024-08-05,2024-08-18 07:40:00,2024-08-18 16:49:00,0,True
98,Empleado_98,Centro,2024-06-25,2024-08-21 07:08:00,2024-08-21 16:55:00,0,False
38,Empleado_38,Sur,2024-07-16,2024-05-25 09:15:00,2024-05-25 18:36:00,0,True
59,Empleado_59,Norte,2024-01-21,2024-10-14 08:41:00,2024-10-14 16:01:00,0,True
22,Empleado_22,Este,2024-07-02,2024-10-06 08:39:00,2024-10-06 19:18:00,1,True
62,Empleado_62,Oeste,2024-09-14,2024-06-17 08:50:00,2024-06-17 18:49:00,0,True
68,Empleado_68,Sur,2024-09-21,2024-11-03 07:20:00,2024-11-03 14:33:00,0,True
94,Empleado_94,Centro,2024-11-22,2024-08-18 07:37:00,2024-08-18 16:59:00,0,False
14,Empleado_14,Este,2024-09-25,2024-12-06 07:19:00,2024-12-06 16:40:00,0,False
66,Empleado_66,Centro,2024-10-04,2024-07-17 08:45:00,2024-07-17 16:53:00,0,False
51,Empleado_51,Oeste,2024-06-22,2024-02-28 08:04:00,2024-02-28 18:31:00,0,False
23,Empleado_23,Norte,2024-10-10,2024-08-24 07:29:00,2024-08-24 15:42:00,0,False
60,Empleado_60,Este,2024-03-28,2024-06-08 07:47:00,2024-06-08 15:27:00,0,True
84,Empleado_84,Sur,2024-01-15,2024-02-08 09:51:00,2024-02-08 19:16:00,1,True
68,Empleado_68,Este,2024-05-06,2024-12-06 09:53:00,2024-12-06 17:09:00,0,False
11,Empleado_11,Sur,2024-03-23,2024-12-23 07:29:00,2024-12-23 14:42:00,0,True
42,Empleado_42,Norte,2024-12-17,2024-09-21 09:06:00,2024-09-21 16:06:00,0,True
26,Empleado_26,Este,2024-04-06,2024-04-04 07:17:00,2024-04-04 18:00:00,0,True
31,Empleado_31,Sur,2024-11-10,2024-02-02 09:09:00,2024-02-02 18:56:00,0,False
45,Empleado_45,Este,2024-10-10,2024-02-13 09:53:00,2024-02-13 18:19:00,0,False
74,Empleado_74,Centro,2024-08-25,2024-06-21 09:49:00,2024-06-21 16:53:00,0,False
20,Empleado_20,Centro,2024-05-15,2024-01-15 07:04:00,2024-01-15 17:09:00,0,False
36,Empleado_36,Oeste,2024-09-06,2024-06-04 07:38:00,2024-06-04 18:17:00,0,False
88,Empleado_88,Centro,2024-02-24,2024-10-17 09:27:00,2024-10-17 16:29:00,0,True
73,Empleado_73,Oeste,2024-05-23,2024-06-13 08:07:00,2024-06-13 18:41:00,0,False
66,Empleado_66,Oeste,2024-08-18,2024-08-01 07:08:00,2024-08-01 14:10:00,0,True
50,Empleado_50,Oeste,2024-12-08,2024-11-01 08:51:00,2024-11-01 16:37:00,0,True
3,Empleado_3,Oeste,2024-09-16,2024-10-21 08:34:00,2024-10-21 17:38:00,0,True
6,Empleado_6,Sur,2024-06-16,2024-11-27 09:43:00,2024-11-27 16:50:00,0,False
15,Empleado_15,Centro,2024-01-05,2024-06-04 09:16:00,2024-06-04 18:18:00,0,True
13,Empleado_13,Sur,2024-08-11,2024-08-25 09:30:00,2024-08-25 17:53:00,0,True
48,Empleado_48,Centro,2024-03-11,2024-11-10 09:00:00,2024-11-10 18:18:00,0,True
74,Empleado_74,Norte,2024-09-27,2024-02-18 07:22:00,2024-02-18 14:59:00,0,True
9,Empleado_9,Sur,2024-03-11,2024-01-14 09:19:00,2024-01-14 18:38:00,0,False
21,Empleado_21,Este,2024-06-08,2024-04-17 08:18:00,2024-04-17 18:38:00,0,True
81,Empleado_81,Norte,2024-05-02,2024-04-18 07:43:00,2024-04-18 18:28:00,0,False
56,Empleado_56,Este,2024-05-13,2024-09-13 09:48:00,2024-09-13 18:25:00,0,False
6,Empleado_6,Centro,2024-04-23,2024-11-15 09:48:00,2024-11-15 19:18:00,1,True
62,Empleado_62,Oeste,2024-01-11,2024-11-20 07:05:00,2024-11-20 17:55:00,0,False
48,Empleado_48,Oeste,2024-08-06,2024-07-05 09:28:00,2024-07-05 19:49:00,0,False
84,Empleado_84,Este,2024-05-17,2024-12-24 07:03:00,2024-12-24 15:29:00,0,False
34,Empleado_34,Centro,2024-09-14,2024-09-05 07:37:00,2024-09-05 16:38:00,0,False
24,Empleado_24,Sur,2024-08-19,2024-08-17 07:56:00,2024-08-17 18:10:00,0,False
7,Empleado_7,Centro,2024-04-02,2024-05-18 09:29:00,2024-05-18 17:30:00,0,True
3,Empleado_3,Oeste,2024-06-23,2024-11-04 08:46:00,2024-11-04 18:41:00,0,False
99,Empleado_99,Este,2024-01-13,2024-05-18 08:25:00,2024-05-18 15:28:00,0,False
29,Empleado_29,Norte,2024-07-12,2024-11-12 09:26:00,2024-11-12 18:00:00,0,False
20,Empleado_20,Este,2024-03-06,2024-05-06 09:54:00,2024-05-06 16:55:00,0,False
94,Empleado_94,Oeste,2024-09-12,2024-06-28 08:52:00,2024-06-28 17:58:00,0,False
31,Empleado_31,Sur,2024-04-20,2024-11-23 09:10:00,2024-11-23 19:25:00,1,True
18,Empleado_18,Oeste,2024-08-23,2024-01-11 07:06:00,2024-01-11 16:46:00,0,True
56,Empleado_56,Oeste,2024-04-20,2024-02-01 09:57:00,2024-02-01 17:07:00,0,False
28,Empleado_28,Este,2024-12-11,2024-05-23 09:38:00,2024-05-23 19:50:00,1,False
12,Empleado_12,Norte,2024-09-17,2024-11-04 09:23:00,2024-11-04 18:58:00,0,False
48,Empleado_48,Oeste,2024-01-01,2024-03-15 09:51:00,2024-03-15 20:27:00,2,False
6,Empleado_6,Norte,2024-09-22,2024-09-21 07:28:00,2024-09-21 18:13:00,0,False
86,Empleado_86,Este,2024-08-09,2024-10-27 08:07:00,2024-10-27 15:17:00,0,False
40,Empleado_40,Sur,2024-02-15,2024-10-03 07:59:00,2024-10-03 16:40:00,0,False
67,Empleado_67,Norte,2024-05-04,2024-09-09 09:50:00,2024-09-09 19:02:00,1,True
26,Empleado_26,Centro,2024-09-19,2024-03-21 08:33:00,2024-03-21 18:58:00,0,False
77,Empleado_77,Sur,2024-09-04,2024-11-15 08:31:00,2024-11-15 17:34:00,0,True
58,Empleado_58,Este,2024-02-17,2024-05-13 07:17:00,2024-05-13 17:46:00,0,False
67,Empleado_67,Este,2024-08-08,2024-02-18 07:56:00,2024-02-18 18:01:00,0,False
81,Empleado_81,Oeste,2024-01-04,2024-10-06 09:11:00,2024-10-06 18:50:00,0,True
24,Empleado_24,Sur,2024-10-24,2024-10-27 09:54:00,2024-10-27 20:33:00,0,False
45,Empleado_45,Sur,2024-10-09,2024-01-21 09:30:00,2024-01-21 18:14:00,0,True
8,Empleado_8,Oeste,2024-03-25,2024-05-17 09:52:00,2024-05-17 19:46:00,0,True
79,Empleado_79,Este,2024-01-09,2024-02-01 09:48:00,2024-02-01 19:27:00,1,False
27,Empleado_27,Norte,2024-10-08,2024-03-10 07:27:00,2024-03-10 14:47:00,0,False
66,Empleado_66,Este,2024-07-09,2024-10-21 08:07:00,2024-10-21 15:10:00,0,True
76,Empleado_76,Sur,2024-07-08,2024-08-27 09:20:00,2024-08-27 20:03:00,0,True
62,Empleado_62,Sur,2024-07-12,2024-06-11 07:17:00,2024-06-11 14:57:00,0,True
65,Empleado_65,Oeste,2024-11-23,2024-04-11 09:49:00,2024-04-11 17:46:00,0,True
59,Empleado_59,Centro,2024-04-16,2024-08-24 08:52:00,2024-08-24 16:17:00,0,False
78,Empleado_78,Centro,2024-06-06,2024-08-05 07:08:00,2024-08-05 16:14:00,0,False
44,Empleado_44,Norte,2024-03-17,2024-12-03 09:46:00,2024-12-03 17:55:00,0,True
82,Empleado_82,Norte,2024-10-12,2024-10-21 08:25:00,2024-10-21 17:32:00,0,False
34,Empleado_34,Este,2024-09-07,2024-05-26 07:02:00,2024-05-26 16:42:00,0,True
38,Empleado_38,Centro,2024-10-05,2024-07-03 07:12:00,2024-07-03 16:42:00,0,False
94,Empleado_94,Centro,2024-03-08,2024-10-09 07:05:00,2024-10-09 17:44:00,0,True
18,Empleado_18,Norte,2024-12-03,2024-08-13 09:51:00,2024-08-13 20:28:00,1,True
96,Empleado_96,Centro,2024-06-08,2024-05-08 09:49:00,2024-05-08 20:35:00,1,False
13,Empleado_13,Oeste,2024-04-21,2024-06-13 08:42:00,2024-06-13 17:26:00,0,True
48,Empleado_48,Oeste,2024-07-23,2024-07-07 08:51:00,2024-07-07 16:22:00,0,False
23,Empleado_23,Este,2024-09-05,2024-06-26 09:57:00,2024-06-26 19:08:00,1,True
81,Empleado_81,Centro,2024-12-20,2024-12-06 08:22:00,2024-12-06 18:41:00,0,True
7,Empleado_7,Sur,2024-04-09,2024-12-16 08:02:00,2024-12-16 16:37:00,0,False
11,Empleado_11,Oeste,2024-11-21,2024-06-16 07:00:00,2024-06-16 17:49:00,0,False
81,Empleado_81,Sur,2024-10-14,2024-01-03 08:02:00,2024-01-03 17:21:00,0,True
28,Empleado_28,Norte,2024-11-24,2024-07-17 08:21:00,2024-07-17 15:56:00,0,False
22,Empleado_22,Oeste,2024-03-06,2024-01-13 09:11:00,2024-01-13 18:44:00,0,True
62,Empleado_62,Norte,2024-03-05,2024-05-24 09:43:00,2024-05-24 18:18:00,0,True
49,Empleado_49,Norte,2024-05-03,2024-11-22 07:53:00,2024-11-22 15:52:00,0,False
34,Empleado_34,Norte,2024-03-28,2024-01-15 08:56:00,2024-01-15 18:40:00,0,True
62,Empleado_62,Este,2024-10-17,2024-01-12 08:26:00,2024-01-12 19:18:00,0,True
13,Empleado_13,Oeste,2024-12-16,2024-06-26 09:52:00,2024-06-26 18:53:00,0,True
13,Empleado_13,Oeste,2024-02-09,2024-09-24 09:44:00,2024-09-24 17:43:00,0,False
53,Empleado_53,Oeste,2024-12-09,2024-07-04 08:16:00,2024-07-04 19:06:00,1,True
5,Empleado_5,Norte,2024-09-09,2024-08-02 07:51:00,2024-08-02 18:24:00,0,False
98,Empleado_98,Norte,2024-11-17,2024-07-15 07:02:00,2024-07-15 15:37:00,0,True
67,Empleado_67,Oeste,2024-08-01,2024-05-05 07:03:00,2024-05-05 14:58:00,0,False
59,Empleado_59,Norte,2024-08-03,2024-09-21 09:53:00,2024-09-21 20:19:00,1,False
63,Empleado_63,Norte,2024-12-18,2024-07-26 08:36:00,2024-07-26 16:12:00,0,False
2,Empleado_2,Norte,2024-03-23,2024-11-23 09:26:00,2024-11-23 17:17:00,0,True
80,Empleado_80,Norte,2024-06-24,2024-02-25 08:07:00,2024-02-25 17:16:00,0,True
45,Empleado_45,Sur,2024-03-06,2024-06-21 08:00:00,2024-06-21 15:06:00,0,False
32,Empleado_32,Oeste,2024-01-21,2024-07-10 08:22:00,2024-07-10 15:56:00,0,False
56,Empleado_56,Este,2024-02-26,2024-09-03 08:23:00,2024-09-03 18:18:00,0,True
100,Empleado_100,Norte,2024-12-20,2024-09-05 08:58:00,2024-09-05 16:22:00,0,True
23,Empleado_23,Centro,2024-08-14,2024-02-06 08:57:00,2024-02-06 17:24:00,0,True
65,Empleado_65,Sur,2024-11-11,2024-03-14 07:28:00,2024-03-14 15:49:00,0,False
51,Empleado_51,Centro,2024-07-15,2024-02-11 08:45:00,2024-02-11 16:47:00,0,True
1,Empleado_1,Norte,2024-08-27,2024-07-24 07:15:00,2024-07-24 15:45:00,0,False
78,Empleado_78,Norte,2024-12-08,2024-05-09 08:15:00,2024-05-09 15:40:00,0,True
51,Empleado_51,Norte,2024-03-08,2024-02-12 09:48:00,2024-02-12 18:25:00,0,True
45,Empleado_45,Este,2024-04-20,2024-01-10 09:08:00,2024-01-10 18:13:00,0,True
50,Empleado_50,Este,2024-02-09,2024-12-08 09:39:00,2024-12-08 20:13:00,0,True
66,Empleado_66,Este,2024-06-19,2024-09-18 08:22:00,2024-09-18 15:53:00,0,True
75,Empleado_75,Norte,2024-02-21,2024-07-27 08:19:00,2024-07-27 18:45:00,0,True
16,Empleado_16,Norte,2024-04-11,2024-11-25 09:48:00,2024-11-25 18:34:00,0,True
78,Empleado_78,Norte,2024-01-24,2024-01-26 09:20:00,2024-01-26 17:58:00,0,True
23,Empleado_23,Oeste,2024-01-05,2024-09-28 08:25:00,2024-09-28 15:37:00,0,True
68,Empleado_68,Norte,2024-08-21,2024-06-04 08:21:00,2024-06-04 18:58:00,0,True
62,Empleado_62,Oeste,2024-10-02,2024-09-23 08:20:00,2024-09-23 19:18:00,2,True
41,Empleado_41,Este,2024-03-26,2024-12-22 07:35:00,2024-12-22 18:00:00,0,False
11,Empleado_11,Este,2024-07-04,2024-09-16 08:09:00,2024-09-16 16:41:00,0,False
61,Empleado_61,Centro,2024-07-19,2024-05-05 07:38:00,2024-05-05 14:46:00,0,False
7,Empleado_7,Sur,2024-01-18,2024-08-28 07:20:00,2024-08-28 14:55:00,0,False
32,Empleado_32,Oeste,2024-06-28,2024-05-16 07:28:00,2024-05-16 15:45:00,0,True
87,Empleado_87,Oeste,2024-09-17,2024-02-23 07:53:00,2024-02-23 16:43:00,0,True
10,Empleado_10,Oeste,2024-11-24,2024-02-16 07:57:00,2024-02-16 18:36:00,0,True
17,Empleado_17,Oeste,2024-12-27,2024-02-02 07:01:00,2024-02-02 14:07:00,0,True
78,Empleado_78,Oeste,2024-08-13,2024-03-21 08:03:00,2024-03-21 17:21:00,0,False
19,Empleado_19,Oeste,2024-11-02,2024-03-27 07:27:00,2024-03-27 17:24:00,0,False
54,Empleado_54,Oeste,2024-03-20,2024-06-21 07:26:00,2024-06-21 14:33:00,0,False
26,Empleado_26,Norte,2024-09-08,2024-04-14 07:23:00,2024-04-14 15:58:00,0,False
24,Empleado_24,Este,2024-04-11,2024-02-22 09:59:00,2024-02-22 18:36:00,0,True
2,Empleado_2,Este,2024-01-12,2024-05-01 09:52:00,2024-05-01 19:59:00,2,True
41,Empleado_41,Centro,2024-11-25,2024-05-26 08:28:00,2024-05-26 17:46:00,0,True
50,Empleado_50,Centro,2024-10-09,2024-12-15 09:25:00,2024-12-15 19:09:00,2,True
37,Empleado_37,Centro,2024-07-21,2024-02-18 08:16:00,2024-02-18 16:46:00,0,False
65,Empleado_65,Sur,2024-12-13,2024-03-07 09:44:00,2024-03-07 18:57:00,0,False
42,Empleado_42,Este,2024-11-10,2024-03-17 07:33:00,2024-03-17 15:51:00,0,False
57,Empleado_57,Centro,2024-06-24,2024-10-28 07:48:00,2024-10-28 16:46:00,0,False
8,Empleado_8,Sur,2024-09-22,2024-01-10 07:22:00,2024-01-10 14:37:00,0,True
68,Empleado_68,Centro,2024-06-23,2024-07-17 08:16:00,2024-07-17 17:36:00,0,False
43,Empleado_43,Centro,2024-03-11,2024-02-01 09:59:00,2024-02-01 18:41:00,0,True
90,Empleado_90,Oeste,2024-05-22,2024-07-06 07:43:00,2024-07-06 16:59:00,0,False
15,Empleado_15,Sur,2024-01-20,2024-11-27 09:09:00,2024-11-27 17:33:00,0,False
89,Empleado_89,Oeste,2024-08-25,2024-01-06 09:19:00,2024-01-06 17:37:00,0,False
60,Empleado_60,Sur,2024-08-28,2024-05-01 07:10:00,2024-05-01 14:56:00,0,False
37,Empleado_37,Norte,2024-08-18,2024-07-19 07:12:00,2024-07-19 14:32:00,0,False
42,Empleado_42,Centro,2024-10-03,2024-07-05 07:53:00,2024-07-05 17:27:00,0,False
36,Empleado_36,Sur,2024-11-25,2024-04-17 08:58:00,2024-04-17 19:34:00,1,True
46,Empleado_46,Oeste,2024-03-05,2024-06-01 09:32:00,2024-06-01 19:28:00,0,True
68,Empleado_68,Sur,2024-09-20,2024-06-18 09:10:00,2024-06-18 16:57:00,0,True
62,Empleado_62,Centro,2024-01-08,2024-08-06 09:40:00,2024-08-06 18:42:00,0,False
68,Empleado_68,Sur,2024-10-14,2024-06-09 08:05:00,2024-06-09 17:45:00,0,False
65,Empleado_65,Sur,2024-09-02,2024-07-07 09:23:00,2024-07-07 19:17:00,1,False
70,Empleado_70,Este,2024-10-28,2024-04-27 08:10:00,2024-04-27 15:28:00,0,False
90,Empleado_90,Centro,2024-11-14,2024-06-16 07:34:00,2024-06-16 16:03:00,0,True
44,Empleado_44,Norte,2024-05-05,2024-06-11 07:51:00,2024-06-11 17:10:00,0,True
39,Empleado_39,Oeste,2024-08-23,2024-09-18 07:49:00,2024-09-18 18:15:00,0,True
6,Empleado_6,Oeste,2024-10-04,2024-07-12 08:50:00,2024-07-12 18:22:00,0,False
72,Empleado_72,Centro,2024-02-08,2024-07-18 08:50:00,2024-07-18 16:32:00,0,False
86,Empleado_86,Oeste,2024-11-05,2024-01-12 07:53:00,2024-01-12 15:24:00,0,True
78,Empleado_78,Sur,2024-12-28,2024-10-11 08:29:00,2024-10-11 19:11:00,2,True
10,Empleado_10,Centro,2024-01-18,2024-09-11 09:19:00,2024-09-11 18:27:00,0,False
30,Empleado_30,Norte,2024-08-01,2024-10-07 07:56:00,2024-10-07 17:37:00,0,False
77,Empleado_77,Oeste,2024-11-18,2024-08-14 08:26:00,2024-08-14 16:00:00,0,True
80,Empleado_80,Oeste,2024-09-24,2024-10-28 07:43:00,2024-10-28 17:28:00,0,False
54,Empleado_54,Centro,2024-04-11,2024-10-05 07:49:00,2024-10-05 15:53:00,0,False
